,Unnamed: 0,Price,District,State,Bedrooms,Tenure,Furnished Type,Size,Bathrooms,Car Slots,House Type,Price per sqft,Price per Bedroom,Room Density,District_code,State_code,Tenure_code,Furnished Type_code,House Type_code,24-Hour Security,Air Conditioner,Badminton Court,Balcony,Basketball Court,Bath Tub,Bbq,Bus Stop,Business Centre,Cafe,Clubhouse,Garage,Garden,Gym,Jacuzzi,Jogging Track,Kitchen Cabinet,Nursery,Parking,Playground,Retail Stores,Salon,Sauna,Squash Court,Swimming Pool,Tennis Courts,Wading Pool
14451,16352,14.115615891155079,puchong,selangor,5.0,freehold,unfurnished,7.656337166430183,5.0,4.0,cluster house,638.9,270000.0,0.0023663038334122,197,13,0,2,10,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0
14452,16353,13.997832948091215,kluang,johor,4.0,freehold,unfurnished,7.7752758464868625,4.0,3.0,cluster house,504.2,300000.0,0.0016806722689075,125,0,0,2,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
14453,16354,13.500801182986649,pasir gudang,johor,4.0,freehold,unfurnished,7.804251383528112,5.0,2.0,cluster house,297.96,182500.0,0.0016326530612244,178,0,0,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14454,16355,13.928840136128022,iskandar puteri (nusajaya),johor,5.0,freehold,unfurnished,7.989899374942939,5.0,2.0,cluster house,379.66,224000.0,0.0016949152542372,92,0,0,2,10,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0
14455,16356,13.8924725250259,sungai buloh,selangor,4.0,freehold,unfurnished,7.741099090035366,4.0,2.0,cluster house,469.57,270000.0,0.0017391304347826,252,13,0,2,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14456,16357,13.8924725250259,sungai buloh,selangor,4.0,freehold,unfurnished,7.741099090035366,4.0,2.0,cluster house,469.57,270000.0,0.0017391304347826,252,13,0,2,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14457,16358,14.038654909278163,tebrau,johor,4.0,freehold,partly furnished,7.7752758464868625,3.0,2.0,cluster house,525.21,312500.0,0.0016806722689075,280,0,0,1,10,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14458,16359,14.115615891155079,masai,johor,4.0,freehold,unfurnished,7.825644732219989,4.0,2.0,cluster house,539.35,337500.0,0.0015980823012385,159,0,0,2,10,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0
14459,16360,13.815511557963774,skudai,johor,5.0,freehold,unfurnished,7.714677473800927,5.0,2.0,cluster house,446.43,200000.0,0.0022321428571428,244,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14460,16361,13.190023895035274,seremban 2,negeri sembilan,4.0,freehold,unfurnished,7.601402334583733,3.0,2.0,cluster house,267.5,133750.0,0.002,228,5,0,2,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
14461,16362,14.648420115681892,iskandar puteri (nusajaya),johor,5.0,freehold,partly furnished,7.873217054862741,5.0,3.0,cluster house,876.19,460000.0,0.0019047619047619,92,0,0,1,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
14462,16363,14.648420115681892,iskandar puteri (nusajaya),johor,5.0,freehold,partly furnished,8.071218539969863,5.0,2.0,cluster house,718.75,460000.0,0.0015625,92,0,0,1,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
14463,16364,13.808486950076148,skudai,johor,5.0,leasehold,partly furnished,7.640603826393634,5.0,2.0,cluster house,477.4,198600.0,0.0024038461538461,244,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14464,16365,13.732130035981154,skudai,johor,5.0,freehold,unfurnished,7.701200180857446,4.0,2.0,cluster house,416.29,184000.0,0.002262443438914,244,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14465,16366,13.76421831620775,skudai,johor,5.0,leasehold,unfurnished,7.560601162768557,5.0,2.0,cluster house,494.79,190000.0,0.0026041666666666,244,0,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14466,16367,14.648420115681892,iskandar puteri (nusajaya),johor,5.0,freehold,partly furnished,7.873217054862741,5.0,2.0,cluster house,876.19,460000.0,0.0019047619047619,92,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14467,16368,13.304686600863562,rawang,selangor,5.0,leasehold,partly furnished,7.170888478512505,3.0,2.0,cluster house,461.54,120000.0,0.0038461538461538,204,13,1,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
14468,16369,14.062371417145494,skudai,johor,5.0,freehold,unfurnished,7.783640596221253,4.0,2.0,cluster house,533.33,256000.0,0.0020833333333333,244,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14469,16370,13.551546314212295,skudai,johor,4.0,freehold,partly furnished,7.804251383528112,4.0,2.0,cluster house,313.47,192000.0,0.0016326530612244,244,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14470,16371,13.541075028051122,iskandar puteri (nusajaya),johor,5.0,freehold,unfurnished,7.714677473800927,4.0,2.0,cluster house,339.29,152000.0,0.0022321428571428,92,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14471,16372,13.955273369904273,skudai,johor,5.0,freehold,partly furnished,7.7752758464868625,4.0,2.0,cluster house,483.19,230000.0,0.0021008403361344,244,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14472,16373,13.955273369904273,johor bahru,johor,4.0,freehold,partly furnished,7.7752758464868625,3.0,2.0,cluster house,483.19,287500.0,0.0016806722689075,103,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14473,16374,14.207553321415745,skudai,johor,7.0,freehold,unfurnished,7.937731775260109,6.0,3.0,cluster house,528.57,211428.57142857145,0.0025,244,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14474,16375,14.316286451937186,johor bahru,johor,5.0,freehold,unfurnished,8.03947991910045,5.0,2.0,cluster house,532.26,330000.0,0.0016129032258064,103,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14475,16376,14.557448378884015,johor bahru,johor,4.0,freehold,unfurnished,8.216358332386156,4.0,2.0,cluster house,567.57,525000.0,0.001081081081081,103,0,0,2,10,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14476,16377,13.76421831620775,semenyih,selangor,4.0,freehold,unfurnished,7.781973234434385,4.0,4.0,cluster house,396.49,237500.0,0.001669449081803,220,13,0,2,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14477,16378,14.077875591662238,tebrau,johor,5.0,freehold,partly furnished,7.951911381854188,5.0,2.0,cluster house,457.75,260000.0,0.0017605633802816,280,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14478,16379,14.038654909278163,semenyih,selangor,5.0,freehold,unfurnished,7.88344635413774,5.0,2.0,cluster house,471.34,250000.0,0.0018853695324283,220,13,0,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
14479,16380,14.187074804051692,tebrau,johor,5.0,freehold,unfurnished,8.277411998949004,6.0,2.0,cluster house,368.68,290000.0,0.0012712941774726,280,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14480,16381,14.077875591662238,iskandar puteri (nusajaya),johor,6.0,freehold,unfurnished,8.151333337900432,6.0,2.0,cluster house,374.96,216666.66666666663,0.0017306028266512,92,0,0,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
14481,16383,14.220976332738882,iskandar puteri (nusajaya),johor,5.0,freehold,unfurnished,7.890208213109961,5.0,2.0,cluster house,561.8,300000.0,0.0018726591760299,92,0,0,2,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
14482,16384,14.33430494661736,iskandar puteri (nusajaya),johor,4.0,freehold,unfurnished,7.890208213109961,4.0,2.0,cluster house,629.21,420000.0,0.0014981273408239,92,0,0,2,10,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0
14483,16385,13.710151153416941,johor bahru,johor,5.0,freehold,unfurnished,8.047189562170502,5.0,2.0,cluster house,288.09,180000.0,0.0016005121638924,103,0,0,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
14484,16386,14.285514812209815,johor bahru,johor,4.0,freehold,unfurnished,7.8636512654486515,4.0,4.0,cluster house,615.38,400000.0,0.0015384615384615,103,0,0,2,10,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0
14485,16387,13.864301674514206,iskandar puteri (nusajaya),johor,4.0,leasehold,unfurnished,7.7336835707759,4.0,2.0,cluster house,459.92,262500.0,0.0017520805957074,92,0,1,2,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14486,16388,13.384729180332174,setia alam,selangor,4.0,freehold,unfurnished,7.3783837129967145,3.0,2.0,cluster house,406.25,162500.0,0.0025,235,13,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
14487,16389,13.997832948091215,tebrau,johor,5.0,freehold,unfurnished,7.85979918056211,4.0,3.0,cluster house,463.32,240000.0,0.0019305019305019,280,0,0,2,10,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
14488,16390,14.240778946963175,seri kembangan,selangor,5.0,leasehold,unfurnished,8.268988209506656,6.0,3.0,cluster house,392.31,306000.0,0.0012820512820512,232,13,1,2,10,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
14489,16391,14.062371417145494,johor bahru,johor,4.0,freehold,unfurnished,8.071218539969863,4.0,2.0,cluster house,400.0,320000.0,0.00125,103,0,0,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
14490,16392,13.785052381406869,skudai,johor,5.0,freehold,unfurnished,7.8399193600125825,4.0,1.0,cluster house,382.04,194000.0,0.0019692792437967,244,0,0,2,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
14491,16393,13.591117476312084,setia alam,selangor,5.0,freehold,fully furnished,7.601402334583733,3.0,2.0,cluster house,399.5,159800.0,0.0025,235,13,0,0,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
14492,16394,14.151983508870947,iskandar puteri (nusajaya),johor,5.0,freehold,unfurnished,7.824445930877619,5.0,2.0,cluster house,560.0,280000.0,0.002,92,0,0,2,10,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
14493,16395,13.805461232211272,skudai,johor,4.0,leasehold,unfurnished,7.170888478512505,3.0,2.0,cluster house,761.54,247500.0,0.003076923076923,244,0,1,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14494,16396,13.805461232211272,skudai,johor,4.0,leasehold,unfurnished,8.556606193773073,3.0,2.0,cluster house,190.38,247500.0,0.0007692307692307,244,0,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14495,16397,13.808486950076148,johor bahru,johor,5.0,leasehold,partly furnished,7.640603826393634,5.0,2.0,cluster house,477.4,198600.0,0.0024038461538461,103,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14496,16398,14.327136461421032,iskandar puteri (nusajaya),johor,5.0,freehold,unfurnished,7.890956716138919,5.0,2.0,cluster house,624.25,333600.0,0.0018712574850299,92,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14497,16399,13.904895033593283,kl city centre,kuala lumpur,4.0,leasehold,unfurnished,7.747164966520335,3.0,2.0,cluster house,472.56,273375.0,0.0017286084701815,120,3,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14498,16400,13.910821646859095,semenyih,selangor,5.0,freehold,unfurnished,7.8636512654486515,5.0,4.0,cluster house,423.08,220000.0,0.0019230769230769,220,13,0,2,10,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
14499,16401,13.795308871054397,skudai,johor,6.0,freehold,unfurnished,7.937731775260109,5.0,2.0,cluster house,350.0,163333.33333333334,0.0021428571428571,244,0,0,2,10,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14500,16402,13.864301674514206,johor bahru,johor,4.0,freehold,unfurnished,7.562681246721884,3.0,2.0,cluster house,545.74,262500.0,0.002079002079002,103,0,0,2,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0
14501,16403,13.901689171636098,johor bahru,johor,5.0,freehold,unfurnished,7.671360923190644,4.0,2.0,cluster house,508.16,218000.0,0.0023310023310023,103,0,0,2,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14502,16404,14.151983508870947,johor bahru,johor,7.0,freehold,unfurnished,8.24301946898925,5.0,2.0,cluster house,368.42,200000.0,0.0018421052631578,103,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14503,16405,13.955273369904273,skudai,johor,5.0,leasehold,unfurnished,7.560601162768557,5.0,2.0,cluster house,598.96,230000.0,0.0026041666666666,244,0,1,2,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14504,16406,13.76421831620775,johor bahru,johor,4.0,leasehold,unfurnished,8.556606193773073,3.0,2.0,cluster house,182.69,237500.0,0.0007692307692307,103,0,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14505,16407,13.795308871054397,skudai,johor,6.0,freehold,unfurnished,7.937731775260109,5.0,3.0,cluster house,350.0,163333.33333333334,0.0021428571428571,244,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14506,16408,13.589865129563993,masai,johor,4.0,freehold,unfurnished,7.902117546276448,4.0,2.0,cluster house,295.34,199500.0,0.001480384900074,159,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14507,16409,14.207553321415745,skudai,johor,6.0,freehold,unfurnished,8.412054873292933,7.0,2.0,cluster house,328.89,246666.66666666663,0.0013333333333333,244,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14508,16410,14.038654909278163,tampoi,johor,4.0,freehold,fully furnished,7.804251383528112,4.0,2.0,cluster house,510.2,312500.0,0.0016326530612244,269,0,0,0,10,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
14509,16411,14.508658238524095,johor bahru,johor,6.0,freehold,unfurnished,8.476579508530941,6.0,6.0,cluster house,416.67,333333.3333333333,0.00125,103,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14510,16412,13.937729075643883,skudai,johor,7.0,leasehold,unfurnished,8.188966863648876,5.0,2.0,cluster house,313.89,161428.57142857142,0.0019444444444444,244,0,1,2,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14511,16413,13.76421831620775,johor bahru,johor,5.0,leasehold,unfurnished,7.560601162768557,5.0,2.0,cluster house,494.79,190000.0,0.0026041666666666,103,0,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14512,16414,13.928840136128022,skudai,johor,5.0,freehold,unfurnished,7.989899374942939,5.0,2.0,cluster house,379.66,224000.0,0.0016949152542372,244,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14513,16415,13.795308871054397,johor bahru,johor,5.0,freehold,unfurnished,8.043020885298283,3.0,2.0,cluster house,315.01,196000.0,0.001607200257152,103,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14514,16416,14.166168133802548,johor bahru,johor,6.0,freehold,unfurnished,8.101980731853192,6.0,2.0,cluster house,430.3,236666.66666666663,0.0018181818181818,103,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14515,16417,14.392124484065864,iskandar puteri (nusajaya),johor,6.0,freehold,unfurnished,7.745435610274381,6.0,2.0,cluster house,770.56,296666.6666666667,0.0025974025974025,92,0,0,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14516,16418,13.710151153416941,iskandar puteri (nusajaya),johor,5.0,freehold,partly furnished,7.901377353792616,5.0,2.0,cluster house,333.33,180000.0,0.0018518518518518,92,0,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14517,16419,13.82347971967645,johor bahru,johor,4.0,freehold,unfurnished,7.741533589281828,4.0,2.0,cluster house,438.07,252000.0,0.0017383746197305,103,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14518,16420,13.8924725250259,johor bahru,johor,5.0,freehold,fully furnished,7.7752758464868625,5.0,2.0,cluster house,453.78,216000.0,0.0021008403361344,103,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14519,16421,13.989464705423494,johor bahru,johor,6.0,freehold,fully furnished,7.7752758464868625,6.0,2.0,cluster house,500.0,198333.3333333333,0.0025210084033613,103,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14520,16422,14.077875591662238,masai,johor,4.0,freehold,partly furnished,8.375860015299594,3.0,2.0,cluster house,299.54,325000.0,0.0009216589861751,159,0,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14521,16423,14.340239678615058,ulu tiram,johor,4.0,freehold,partly furnished,8.265907334155747,5.0,2.0,cluster house,434.67,422500.0,0.0010288065843621,295,0,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14522,16424,13.937729075643883,johor bahru,johor,4.0,freehold,unfurnished,7.7752758464868625,3.0,2.0,cluster house,474.79,282500.0,0.0016806722689075,103,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14523,16425,14.062371417145494,johor bahru,johor,5.0,freehold,unfurnished,7.874358824729881,3.0,2.0,cluster house,487.06,256000.0,0.0019025875190258,103,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14524,16426,13.937729075643883,johor bahru,johor,4.0,freehold,unfurnished,7.7752758464868625,3.0,2.0,cluster house,474.79,282500.0,0.0016806722689075,103,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14525,16427,13.28448392755959,masai,johor,4.0,freehold,unfurnished,7.804251383528112,2.0,2.0,cluster house,240.0,147000.0,0.0016326530612244,159,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14526,16428,13.997832948091215,johor bahru,johor,6.0,freehold,unfurnished,7.85979918056211,4.0,2.0,cluster house,463.32,200000.0,0.0023166023166023,103,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14527,16429,14.038654909278163,skudai,johor,5.0,freehold,partly furnished,7.814399633804487,3.0,2.0,cluster house,505.05,250000.0,0.002020202020202,244,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14528,16430,14.253766134056512,iskandar puteri (nusajaya),johor,5.0,freehold,unfurnished,7.890208213109961,5.0,2.0,cluster house,580.52,310000.0,0.0018726591760299,92,0,0,2,10,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
14529,16431,14.077875591662238,johor bahru,johor,4.0,freehold,partly furnished,7.908754738783246,4.0,2.0,cluster house,477.94,325000.0,0.0014705882352941,103,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14530,16432,13.742940940397677,johor bahru,johor,4.0,freehold,unfurnished,7.714677473800927,3.0,1.0,cluster house,415.18,232500.0,0.0017857142857142,103,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14531,16433,13.384729180332174,johor bahru,johor,4.0,freehold,unfurnished,7.735870319952567,3.0,1.0,cluster house,284.09,162500.0,0.0017482517482517,103,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14532,16434,14.316286451937186,johor bahru,johor,4.0,freehold,fully furnished,7.901377353792616,4.0,2.0,cluster house,611.11,412500.0,0.0014814814814814,103,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14533,16436,13.795308871054397,skudai,johor,6.0,freehold,unfurnished,8.006700845440367,5.0,2.0,cluster house,326.67,163333.33333333334,0.002,244,0,0,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0
14534,16437,13.997832948091215,iskandar puteri (nusajaya),johor,6.0,freehold,unfurnished,7.7752758464868625,4.0,2.0,cluster house,504.2,200000.0,0.0025210084033613,92,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14535,16438,13.795308871054397,skudai,johor,6.0,freehold,unfurnished,7.701200180857446,5.0,2.0,cluster house,443.44,163333.33333333334,0.0027149321266968,244,0,0,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14536,16439,13.864301674514206,iskandar puteri (nusajaya),johor,4.0,freehold,unfurnished,7.783640596221253,3.0,2.0,cluster house,437.5,262500.0,0.0016666666666666,92,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14537,16440,14.077875591662238,tebrau,johor,5.0,freehold,unfurnished,7.743269700829004,4.0,2.0,cluster house,563.99,260000.0,0.0021691973969631,280,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14538,16441,13.782988399316032,tampoi,johor,4.0,freehold,unfurnished,7.804251383528112,4.0,2.0,cluster house,395.1,242000.0,0.0016326530612244,269,0,0,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14539,16442,14.062371417145494,iskandar puteri (nusajaya),johor,5.0,freehold,unfurnished,7.824445930877619,3.0,2.0,cluster house,512.0,256000.0,0.002,92,0,0,2,10,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1
14540,16443,13.928840136128022,iskandar puteri (nusajaya),johor,6.0,freehold,unfurnished,7.860570785538664,3.0,2.0,cluster house,432.1,186666.66666666663,0.0023148148148148,92,0,0,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
14541,16444,14.392124484065864,iskandar puteri (nusajaya),johor,5.0,freehold,unfurnished,7.901377353792616,4.0,2.0,cluster house,659.26,356000.0,0.0018518518518518,92,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14542,16445,14.33430494661736,iskandar puteri (nusajaya),johor,5.0,freehold,unfurnished,7.890208213109961,4.0,2.0,cluster house,629.21,336000.0,0.0018726591760299,92,0,0,2,10,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0
14543,16446,14.077875591662238,puchong,selangor,5.0,freehold,unfurnished,7.656337166430183,5.0,3.0,cluster house,615.24,260000.0,0.0023663038334122,197,13,0,2,10,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0
14544,16447,14.207553321415745,johor bahru,johor,7.0,freehold,unfurnished,8.412054873292933,6.0,2.0,cluster house,328.89,211428.57142857145,0.0015555555555555,103,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14545,16448,13.732130035981154,skudai,johor,5.0,freehold,unfurnished,7.701200180857446,4.0,2.0,cluster house,416.29,184000.0,0.002262443438914,244,0,0,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14546,16449,14.322328762742183,iskandar puteri (nusajaya),johor,3.0,freehold,unfurnished,7.766840537085513,4.0,2.0,cluster house,703.39,553333.3333333334,0.0012711864406779,92,0,0,2,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
